word id,vector,text id
35627,0.013927973544508691,116
15858,0.017668165630565585,54
57061,0.02846073510664438,182
56609,0.0277477058625054,181
53945,0.03548919362283995,173
13010,0.05091427711991116,43
52424,0.020602118770299445,168
44291,0.03848684912576479,141
37646,0.08548969092870266,121
32755,0.04986198218037865,108
59114,0.004250169693718475,189
6416,0.061934880970179775,20
37449,0.012492256200615186,121
21501,0.0039493594108888,74
4517,0.05880282141975461,15
26848,0.06814376653388458,89
34183,0.012935072574440263,112
10734,0.011229549286567674,37
34451,0.017195044737910604,112
47687,0.032642276537634234,152
27975,0.05306469446903772,92
44816,0.01096985884966712,144
37680,0.005242281091239937,122
41149,0.03960862395167892,131
39822,0.045005779873701315,127
47580,0.017082021324769315,152
32636,0.05368993047492552,106
28518,0.04116334969569395,93
14785,0.12228954166663625,51
31453,0.3656893300743541,104
15739,0.00626787862875991,54
24999,0.0553729043302026,83
18272,0.02054623723594601,61
16096,0.06154602526473657,54
804,0.11868866698138104,2
2698,0.07730859712326661,10
35453,0.03006709478106687,115
16528,0.041067259080876474,56
36601,0.06891025400149804,118
39095,0.0317030855145069,125
37751,0.00661136793999489,122
46248,0.012870492858210307,148
23402,0.03689692718615453,79
56728,0.022388630538846436,181
39014,0.04511800066635219,125
19359,0.02022010714447896,67
5169,0.01857548953141027,17
46939,0.016568202680075264,150
27843,0.036787976482677155,92
12418,0.0165091637479724,42
38002,0.018077580833664928,123
37394,0.014716129027396383,121
25024,0.03580027112411014,83
18149,0.01597595102350661,61
32918,0.03853851019556845,108
11091,0.016307461202850333,38
49302,0.11025353725550738,157
37605,0.026892501837760447,121
30671,0.09050080378137064,100
31955,0.11594145170186698,104
11965,0.00732600572744921,41
9627,0.032445817479832134,33
53800,0.003966140901228539,173
32100,0.06956668512025745,105
4379,0.010417207206696038,15
9012,0.10093584905419757,30
24074,0.03377204398100599,81
25226,0.049162720695928024,84
6956,0.037331084117913006,23
20795,0.05639409168972253,71
4058,0.07612062197304306,14
39244,0.06042974524006145,126
13174,0.026196844481078327,44
41432,0.03535396130411514,132
28434,0.035725551166169565,93
18944,0.019728665337015127,64
16679,0.02764456962478779,58
6929,0.027110876806941655,24
47460,0.15614448819779356,151
15475,0.01129056731865685,53
11343,0.0007839805510542892,38
15534,0.028549844266300004,53
48824,0.03132777976699326,156
12844,0.05567692596025922,43
7419,0.034797677571807455,25
12578,0.036412124652419865,42
48733,0.005944388045792249,157
4432,0.0569080015932873,15
2912,0.024480415275625892,11
2289,0.10780837199563541,8
7582,0.043568664331200914,26
22476,0.12986558600275905,76
36743,0.00901331415136331,119
14484,0.010205617938858514,50
24645,0.01866813635422158,82
23496,0.06077253100396183,79
944,0.024772500581978166,3
40510,0.04010576734558185,129
35165,0.019359255417433482,114
34074,0.0018520873674165682,112
39916,0.0023001875343210978,128
47083,0.04768786648948107,150
22643,0.0036926107184659905,77
44335,0.03848684912576479,141
37218,0.04145489014334791,120
10237,0.08846581460241186,35
15653,0.02219924302875154,53
42450,0.04850935415026229,135
53832,0.004973005746908273,173
23485,0.049192239384407026,80
19615,0.015486772184483112,67
28222,0.025988678601022677,93
34317,0.007161246779780327,112
15014,0.013452078699884334,52
41308,0.03862318781902236,132
8380,0.003850348955614199,29
56549,0.001864075744049203,181
25105,0.07071218621623829,84
13999,0.029088767646613462,48
35916,0.06913616639735608,116
17937,0.00653140726886238,61
41825,0.014576580653376163,130
44622,0.03327778823732195,145
56924,0.0030421292249472468,182
49786,0.050794378054263435,159
5673,0.03594476958719137,18
57361,0.009720072908885146,183
44570,0.009714645914762643,143
31944,0.05031262392001499,104
289,0.02759077081646251,1
54142,0.001684041597329207,174
25176,0.023570728738746095,84
12991,0.063739342478241,43
21079,0.02649543459159784,72
16315,0.03831859776403039,55
40464,0.0286107746668233,129
10399,0.02795521836885289,36
41356,0.02014203701477911,131
29079,0.021730232434558593,95
1938,0.0075556802671799895,7
10766,0.014797807732363407,37
34977,0.0042212853487934195,114
10584,0.04686715993415151,36
20611,0.0345151669494416,69
2796,0.02163466959094051,11
31054,0.031728934554551017,102
9508,0.068727224379172,33
12691,0.026668760632082237,43
7055,0.004904274593383524,24
42345,0.03835255443828996,135
15711,0.057750166434921014,53
39909,0.01499241661049687,128
33841,0.02014483465454232,111
5583,0.01729771058954193,18
16629,0.0713441008815009,56
42015,0.004421784489070824,135
54096,0.039160923826243914,173
17531,0.004151674051550793,60
13220,0.12428596209573158,44
31496,0.010418099041662035,104
31883,0.026668518773796637,104
45565,0.011821554845705667,146
37776,0.024305188631498432,122
20381,0.02751216329975645,70
47799,0.004477575122743759,153
39455,0.007255087867915528,127
38266,0.03976485245965597,123
58359,0.003278873352571034,186
45214,0.004367785094372224,145
13959,0.07999848294902087,47
57518,0.061668991846246995,183
18638,0.049073691750354,62
19671,0.017119199901494762,68
47073,0.04529767539110763,150
27038,0.03223273242880691,90
52459,0.012802120564475963,168
19990,0.03027123377852508,68
52457,0.058954074933096956,166
29682,0.059282969571275344,97
42434,0.24254677075131148,135
31967,0.05031262392001499,104
58159,0.024367150029559324,185
15775,0.01432985216350937,54
51399,0.052333634474665755,164
43168,0.023450285774466267,137
30924,0.1105984411606537,101
18030,0.060918910299193135,61
26272,0.009394432884099422,88
12867,0.14479399197573486,43
31964,0.05031262392001499,104
870,0.04531326296876877,2
5211,0.04667912028599081,17
17367,0.04231773400838689,59
29423,0.06522963389900338,96
39003,0.026823379820325417,125
46555,0.051767569551389905,148
5796,0.010052289876186166,19
31067,0.012795102273945473,102
50976,0.09356064098121189,163
7229,0.05757623561455828,24
20728,0.05639409168972253,71
51356,0.011559321190158345,164
26391,0.10361576758429471,88
4059,0.06606486583824055,14
31028,0.0038844582638270404,102
24676,0.0276355627917868,82
24660,0.024733195287799683,82
12194,0.07991448216223665,41
37440,0.014093391333423222,121
50514,0.011426923513334571,162
19279,0.06292273949076066,64
43962,0.02402508711562147,140
12188,0.05167098757377459,41
33967,0.05380002105194475,111
14058,0.022152103466773546,47
13681,0.012067291366603759,46
21408,0.04814477390321683,73
59318,0.03627445885810756,189
45859,0.0018507654267324444,147
35315,0.06624170748934445,114
25074,0.07003715569465878,83
30528,0.01250888014533939,100
50278,0.07435015453795778,161
55001,0.017770247781724608,176
30977,0.06740008881772042,101
11317,0.004419408461764436,39
26994,0.03717257810707855,90
53918,0.015969387527099095,173
699,0.07506032733082105,2
25741,0.011157645424998856,86
57097,0.03521620125574512,182
17084,0.0331608683674849,58
8224,0.020666805250499888,29
52062,0.03574932357910902,167
57566,0.030834495923123498,183
54970,0.014327998212270106,176
49882,0.05852580794898644,159
52187,0.009338016391964072,167
59278,0.02231974895159991,189
32406,0.00907456576804242,106
47001,0.07032268943919513,150
32791,0.0061543105187682945,108
3203,0.02012154233695467,11
25558,0.053845808408213534,85
8528,0.027972576501014274,29
7665,0.025374886019894807,26
19358,0.013640069078069415,67
58220,0.025820315369909586,185
21894,0.01516470094810029,75
57885,0.034007103379563634,184
18103,0.018509735194846264,61
29336,0.011276704623017724,96
56625,0.011509240319611208,181
44611,0.01313711019161992,143
42382,0.035692899871563585,135
7430,0.034797677571807455,25
46232,0.025049724310689393,148
8760,0.02971485949463768,29
40787,0.09921885191412444,129
42057,0.007768541697290474,135
25083,0.060785043194972535,83
50665,0.029318214443490694,162
4039,0.024962336296560184,14
58508,0.045347618971224676,185
1675,0.004590351965834012,6
35395,0.028358314817483653,115
58598,0.040739608289468716,187
52848,0.010191036815569522,169
46245,0.020412629982214943,148
37012,0.00820273212228815,120
18289,0.16599071752980643,61
49247,0.0005767787598311299,160
740,0.06514463921013695,2
26943,0.01805648364308464,90
59315,0.028338748125376505,189
24315,0.022616204303863255,82
59283,0.03627445885810756,189
41861,0.018738224745091552,134
2433,0.055914826679206,9
42293,0.03677573756318984,135
36313,0.009357140589784065,118
39706,0.03946387449474592,127
50475,0.001582914263751788,158
12146,0.05351992447952879,41
39307,0.031241651930696425,126
33432,0.03466392059305988,110
45436,0.11166837038119685,144
38601,0.025797096945580078,124
40912,0.004459995467051559,131
28236,0.00986943089885118,93
16064,0.0486596312355442,54
4689,0.007283790202347553,16
39551,0.009435080987852664,127
20900,0.034070099331457486,72
55581,0.02382114693985521,178
54486,0.005270613674925441,175
34583,0.06333361530155689,112
40859,0.06400164917621988,130
5463,0.012431309353486644,18
26284,0.005279774399348758,88
49006,0.010572707336567672,157
17812,0.06514934561164815,60
57032,0.025767142730888717,182
18631,0.059812256807178006,62
7362,0.018222398475341735,25
3280,0.012443721545483647,11
49191,0.0489183408921512,157
57514,0.02408712826736835,183
3235,0.02041319434631787,12
22355,0.015264625071157067,76
13219,0.1417394192305267,44
10277,0.013022529528064862,36
249,0.01606573674875848,1
49286,0.01510425154945076,157
51280,0.017077396127262844,163
53635,0.022547672152013212,172
58311,0.0023646667732920863,186
37281,0.06834628562079033,120
25758,0.021707314702930715,86
51410,0.04870442666927975,164
28400,0.02710684441039677,93
28563,0.0030266078034486524,94
27722,0.01866738708018893,92
37333,0.0061782001943467765,121
19809,0.0009826306453646569,68
35199,0.029069271667479277,114
29588,0.006150447328499778,97
1010,0.04138787345022555,3
59351,0.06358491584103176,189
29204,0.047517492522289415,95
25821,0.030995102860889554,86
9461,0.02069573321792462,33
58874,0.029225855619807704,188
45998,0.0300840648605836,147
35041,0.034870694669537246,114
37915,0.059963829445488774,122
23182,0.06113237631330288,78
22411,0.04406747713795403,76
22821,0.07168298380320445,77
32474,0.014900208661557968,106
53892,0.005780053281213452,173
44383,0.2298700267499857,141
48654,0.07557613694208135,155
33641,0.006244057011178342,111
35556,0.08266395914233247,115
45273,0.006769462595175324,145
43091,0.01988090964621012,137
54234,0.005454253852333049,174
26594,0.07692667392404025,88
23980,0.03142656567410244,81
55967,0.01511043628687215,179
21046,0.017181561689869125,72
57878,0.034007103379563634,184
18247,0.02600234952381315,61
31208,0.06544571809524366,102
52892,0.021590918540623484,169
25056,0.0553729043302026,83
46456,0.04346012329263933,148
14181,0.05913512209549654,48
12082,0.011980053652927673,37
3112,0.03748299104454491,11
37961,0.2998191472274439,122
12774,0.031510702284136716,43
20217,0.02284428494919903,68
37099,0.02985056745342572,120
41216,0.00699660886869716,131
21151,0.05043601308300853,72
27625,0.00525523394690801,92
32125,0.02823804898774492,105
1886,0.008208816784017782,7
5080,0.03303929536359024,17
10155,0.029789580185314034,35
39933,0.0123480038993124,128
30385,0.021170212126902194,99
36224,0.050571112816442186,117
14126,0.03384731273832006,48
5374,0.0531851067205059,17
52517,0.035733800008742614,168
5847,0.004802891061092303,19
7056,0.005863412942165412,24
29801,0.005044546440203584,98
49237,0.09008919227826293,157
33785,0.014432976868674646,111
25203,0.007488672682047435,84
45736,0.030641169884040552,146
50240,0.009462782298578543,161
40838,0.06400164917621988,130
1386,0.027305493375120452,4
36736,0.011771482961671305,119
50627,0.03364872204051285,162
28166,0.012422397282019894,93
8557,0.0065904094489082935,28
45002,0.029637740431917466,144
43400,0.09280370246832627,138
41403,0.022550707862472475,129
39479,0.033087025080098025,127
25989,0.02305936338685428,86
20770,0.04145940213331409,71
20356,0.002019831030776293,68
56842,0.045140781317910744,181
59391,0.08641671627260004,189
31043,0.007854614032203822,102
4115,0.07612062197304306,14
44126,0.02134805238930135,141
1106,0.1044784533641743,3
44041,0.07021638926666686,140
49890,0.05852580794898644,159
8274,0.025636364673407262,28
11711,0.023013175510310773,40
25907,0.023830754301531917,86
56760,0.032295485017028336,181
38679,0.019098869920428106,124
11808,0.03486911962938715,40
26807,0.04487395925326362,90
12592,0.05130093985267585,42
40126,0.021206058019906347,128
46922,0.02557958791831266,150
15375,0.044969444035166874,52
31034,0.01180590367020257,101
37418,0.006363355735206549,121
23357,0.05206331229059485,79
30114,0.010941707754800765,99
15323,0.044969444035166874,52
30324,0.021170212126902194,99
25882,0.021936625887919555,86
27790,0.039044692710843605,92
4100,0.047890545492994305,14
16432,0.01628445856410395,56
23577,0.009241490986335577,80
42425,0.04850935415026229,135
5196,0.027186158853450566,17
20544,0.0657197996990833,70
20559,0.09813100096520164,70
44288,0.0522186102250139,141
58001,0.012983896671335052,185
11795,0.049061083178845825,40
29696,0.05279570153401841,97
50490,0.007351110770340639,163
37957,0.059963829445488774,122
28647,0.008504326814890625,94
20244,0.02420797674440808,69
6374,0.040785290663814235,20
13969,0.08472700204037469,47
36504,0.025625345744855883,118
1577,0.0197971563340935,5
29120,0.036081315520823914,95
46171,0.0037440757113870494,148
18847,0.11578538944548979,63
43603,0.01066845728549218,139
3346,0.04628006460496599,12
23058,0.028345702099676205,78
384,0.009017554312558372,1
40684,0.004643309846692281,131
34405,0.019922862597661968,112
9960,0.04109532160220508,34
13874,0.012356886000952957,45
39891,0.005609350380765389,128
52805,0.018841354960071652,169
52029,0.027353497893551026,167
32192,0.039581192794709584,105
48913,0.04346469128729317,156
15368,0.06486602516157107,52
41536,0.011582051384156121,133
28717,0.01222268819375638,94
57949,0.05077847330399304,184
20431,0.009723582495704056,69
50257,0.026995665700974718,161
58811,0.009113276898929525,188
1583,0.04984275307032717,5
15938,0.03224344986312415,54
31462,0.09250676249005518,103
5555,0.031807287793114696,18
49909,0.05852580794898644,159
58982,0.054535887873924105,188
3519,0.017791861843101563,13
21000,0.012676615583845849,72
56021,0.010839563850734268,179
32415,0.016722645134324334,106
47387,0.021567998060221902,150
8287,0.06843637026707242,28
57195,0.005994258780202616,183
54102,0.04953180174205398,173
12224,0.008968555788455576,42
16698,0.003681716518228608,58
51409,0.03594273494024614,164
17249,0.025999296012710366,59
48566,0.034336628338092506,155
20315,0.06368978099700506,69
51860,0.05547967323482456,166
31924,0.05031262392001499,104
10779,0.05041606473515647,37
14164,0.0420290281633116,51
12057,0.026910042992752743,41
17721,0.1287062293027273,60
1120,0.058629506237776734,3
35180,0.10887383155175166,114
2171,0.02283448467907209,8
57063,0.02722366950971425,182
12846,0.019551689663385483,43
59098,0.07411840193132756,188
2264,0.10780837199563541,8
53873,0.028496551393614768,173
51596,0.0532083419964278,165
31004,0.04702636678083725,102
33415,0.023510709049675657,110
27215,0.01624644823480606,91
45829,0.04430606008499752,146
50247,0.017160545223868492,159
24065,0.04323238290961487,81
46000,0.024870213948729337,147
52868,0.0252510827072679,169
4646,0.04216778845629238,16
11559,0.15549129932411113,39
32915,0.026662582739538535,108
46530,0.08985784531281175,148
48697,0.08707960694928311,155
46310,0.009437545051309164,148
14935,0.09445968389501255,50
48787,0.018935217708321714,156
11381,0.008233506420747109,39
47660,0.042164023684061865,154
58249,0.042644064531357086,185
12939,0.046204769235766,43
31285,0.005010177154691206,100
52728,0.009920461690663893,169
44411,0.016246361883060462,143
15520,0.017482731177547,53
47182,0.05970021428510012,150
33442,0.012271028527369932,110
38059,0.01121018492212968,123
38597,0.007592028647035024,124
27173,0.002794497165623069,91
548,0.00038149765043902643,2
18200,0.01715519171114152,61
52588,0.06796038355077193,168
35117,0.016358740110921678,114
18517,0.027119832497834787,62
26490,0.058368291404917776,88
33420,0.01834352883338056,110
31250,0.06544571809524366,102
22907,0.008089897638610954,78
42938,0.01570500727421189,137
1836,0.040315673706086866,6
38538,0.018091992959318976,124
22026,0.04037457330828955,75
53422,0.04457792106932104,171
17794,0.056542927077066256,60
35407,0.07162216677100298,115
56079,0.0369380149020116,179
29952,0.03220172566740146,99
28013,0.0029771283282284456,93
40459,0.021705536333134146,129
58795,0.08869970348916638,187
26891,0.010684863931995293,89
32866,0.017446901059261777,108
38906,0.023241736103630936,125
54719,0.03391656756374776,175
18150,0.00951275588546402,61
54388,0.040523346397656874,174
43549,0.01712066086885113,139
10950,0.013484358272783511,38
32408,0.01897517470919719,106
13107,0.035345411182020225,44
23777,0.17940682383629794,80
22585,0.040286576525314775,76
5279,0.1384775970955823,17
49954,0.017936249285504555,160
18670,0.07055082186400202,62
22167,0.03479409576302056,76
41452,0.05233659102438105,132
19428,0.017780928756400874,66
26762,0.03587196898294863,89
32509,0.021762183967776513,106
10638,0.03578612847726567,36
33746,0.02349741676259114,111
16817,0.0637524032505836,57
16735,0.011074753560536695,55
51386,0.02247155991609236,164
43582,0.013366835107263905,139
44960,0.011245722821956308,144
12426,0.01488881520025598,42
8260,0.04215586139143628,28
35789,0.013734032809611118,119
22250,0.029730557173618506,76
16482,0.031165062245005024,56
51985,0.026629870427716643,167
48918,0.026823088219960538,154
23126,0.04883186157241468,78
4535,0.027730724691759114,15
26483,0.09947826989234272,88
53594,0.038640234948870776,172
49577,0.011137685998560154,159
20542,0.04370434738358961,68
30761,0.002783267525367891,101
36480,0.023810988733303975,118
39977,0.02434255985887516,128
42440,0.04850935415026229,135
37865,0.019874642024691663,122
38920,0.03799187190377651,125
51416,0.08328936394331475,165
49843,0.10158875610852687,147
30134,0.024019751117746294,99
51735,0.009942701459233533,166
58603,0.025770529325095434,187
4815,0.037083473646490596,16
19243,0.029616682932260253,65
4133,0.10025373889636374,14
54458,0.0208921384274315,175
30317,0.021170212126902194,99
58478,0.12664547704878285,186
6338,0.04293737987915528,20
5645,0.025770596086416124,18
53191,0.009643100764695182,170
20310,0.059203090033995015,69
44596,0.02699972103784141,143
4188,0.017769371309286214,15
25335,0.05396787719972248,84
26077,0.042466677816253656,86
38505,0.007493565913972371,124
53823,0.013898757396007842,173
23141,0.04883186157241468,78
38630,0.02237839027570968,124
55369,0.12167416302552682,179
9570,0.03940801964981257,33
52972,0.0252510827072679,169
14992,0.15014090600653598,51
46073,0.13146390894926088,125
17399,0.06726280104033121,59
31199,0.03386846124284192,102
1538,0.05355678320793794,5
14285,0.0017555609884826325,49
23770,0.054477638852745994,80
7385,0.027970041346554887,25
24668,0.024733195287799683,82
54875,0.1123639524713745,175
17295,0.028234371939358096,59
29826,0.05668465280129317,98
30002,0.05668465280129317,98
42447,0.04850935415026229,135
40926,0.012268405518469755,131
18704,0.017003123883358902,64
43881,0.007090005771938735,140
44595,0.031088176454528216,143
36789,0.02086726597711857,119
2973,0.04431009306445661,8
40802,0.04718986641610821,130
20950,0.013118512686248142,72
35005,0.03636804760466531,114
5110,0.016050358633419574,17
56822,0.14551333282909354,181
41735,0.09291022163159371,133
39718,0.024980557197365444,127
57695,0.013740068452021375,184
24471,0.04227631745649647,82
17307,0.03021046474260368,58
26206,0.09844383872185047,87
55760,0.05051258721465395,178
1163,0.0381277813016233,3
34098,0.03156708657681903,112
7589,0.003151613500651146,26
22777,0.04720460077207274,76
41553,0.008285219565057095,133
2517,0.02768938370672009,8
56358,0.011988112450474304,180
26371,0.0871992766640663,88
37352,0.0008583187151233652,121
27512,0.01370557352591522,92
50770,0.1050006183629065,162
58509,0.05589200196091456,186
54765,0.015663150867198057,175
56189,0.06118693088614429,179
8128,0.06336433727976526,27
42182,0.012159164127907516,135
10718,0.014584628684206045,37
36175,0.03161814055498793,117
56841,0.048504444276364515,181
25048,0.03389016438012257,83
42760,0.0019011016840916667,137
36029,0.03923873300967964,117
43270,0.06828442303420024,138
10593,0.03578612847726567,36
48305,0.031191072541738446,155
44168,0.02287956192008311,141
51731,0.01667153156318981,164
31786,0.027338318127259485,104
15463,0.03502789922780335,53
34622,0.02748353001785665,112
1643,0.008966731139179786,6
29951,0.04328242357092594,98
29062,0.044196452624091505,95
29626,0.029199604196867325,97
58624,0.09681726369476676,187
24518,0.006102832736403298,82
29124,0.030078482030102497,95
11859,0.07053269514374308,40
55231,0.0012388689470302341,177
5253,0.0531851067205059,17
43640,0.18338615749305695,137
50157,0.07810286157038422,160
35255,0.032924600254499364,114
21571,0.06670608931878201,74
26354,0.011296708271478391,88
53755,0.05948340325230146,172
36078,0.017486976454923843,117
11041,0.015437804461885897,38
2515,0.005712734698691322,10
40609,0.03141272584273548,129
26237,0.15647360362636514,87
11654,0.01693027788919507,40
48554,0.02353947765486056,154
4481,0.031929872950208577,15
44547,0.00869795289436652,143
25230,0.03361843277056336,84
17436,0.06726280104033121,59
32184,0.04064744136743542,105
11463,0.04221580965342768,39
40683,0.012945854081320863,130
47902,0.029674249300350036,154
56223,0.020636881736959486,180
13413,0.001596995926082267,44
9185,0.014373101545013305,49
36318,0.03334486976838882,118
23532,0.009566052630370922,80
43726,0.02673922202228496,139
9182,0.03104391174501168,31
42195,0.0263405305649875,135
41634,0.039000186045503614,133
8233,0.0263945209432614,28
23028,0.03952688137836239,78
19888,0.01963564916727793,68
13425,0.024394962129712042,45
33623,0.0052156115887868944,111
40716,0.03369036621009225,130
31427,0.036476626774753385,101
38812,0.08429939525477162,124
5940,0.03824433296432002,19
40448,0.03127641413819296,129
36244,0.10114222563288437,117
5418,0.009343492951001998,18
11337,0.01891746059296712,39
2413,0.07983879296395958,9
28807,0.026399316277384448,94
51800,0.014589315778717778,166
38530,0.02633140244765423,124
48175,0.0145405243053487,155
48089,0.06450443632111583,153
54144,0.0011674567445065093,174
18278,0.33198143505961286,61
5709,0.03814976025536024,18
46669,0.014911445603776424,148
25477,0.028286694516545027,85
20154,0.008876584634773014,69
23450,0.11545303175686035,80
35926,0.00466633031151551,114
36231,0.04149168304795736,117
7622,0.001262156045186767,23
4033,0.07612062197304306,14
12189,0.04342304905026663,41
13112,0.015879798559723147,44
1406,0.06691508085855032,5
12622,0.06488682425466408,42
4677,0.0073076078941364826,16
8746,0.027972576501014274,29
5846,0.0031642874812075916,19
21519,0.02056517076193569,74
5593,0.020041125690634022,18
36824,0.02493928089235138,119
3333,0.0756166763023859,12
21459,0.25653574143531793,73
55360,0.13876084564815774,177
50993,0.010650658482513358,163
4880,0.04564256562303656,16
18312,0.033198143505961286,61
15675,0.19583997431645672,53
5180,0.025081475965925363,17
29927,0.02522171147488502,98
39111,0.03611127329778761,125
58086,0.020857772040404527,185
53930,0.011039930256475206,173
44803,0.01200564406060899,144
13810,0.08156007880346912,46
17480,0.002608339240961324,60
1973,0.0335572410515212,8
2841,0.009541151505403482,11
26572,0.07692667392404025,88
31232,0.05548420265306944,102
55661,0.05669165175837689,177
32688,0.017512037370438032,107
4374,0.016141973763480297,15
11419,0.07332788307454023,39
53355,0.06199109404770391,170
11010,0.042207152385144754,38
35869,0.06000307721118075,116
43234,0.01870160825705727,138
39669,0.02039301783547703,127
57348,0.01592650174697937,183
28997,0.08409582686000641,96
33573,0.04067770419815854,110
58391,0.009201563563407811,186
